date,hour,LA_Qin,LA_Level,LA_Inlet,LA_F_1500,LA_F_1200,LA_P_1500,LA_P_1200,TotalFlow
2026-04-23,13,198.0,4.26,19.67,10239.0,3791.0,11.67,10.6,14031.0
2026-04-23,14,246.0,4.29,19.71,10168.0,3815.0,11.74,10.67,13983.0
2026-04-23,15,221.0,4.32,19.57,10120.0,3747.0,11.71,10.65,13866.0
2026-04-23,16,450.0,4.35,18.73,10160.0,3775.0,11.92,10.86,13935.0
2026-04-23,17,14970.0,4.3,17.39,11991.0,4773.0,15.83,15.13,16764.0
2026-04-23,18,14669.0,4.03,17.38,13551.0,5406.0,19.09,18.48,18957.0
2026-04-23,19,14831.0,3.71,17.13,13327.0,5233.0,18.97,18.34,18560.0
2026-04-23,20,14774.0,3.44,17.37,13223.0,5195.0,18.91,18.27,18418.0
2026-04-23,21,14569.0,3.2,17.53,12202.0,4738.0,16.89,16.17,16940.0
2026-04-23,22,12836.0,3.13,18.61,10554.0,4082.0,13.1,12.26,14636.0
2026-04-23,23,43.0,3.16,22.84,7735.0,2836.0,8.62,7.48,10571.0
2026-04-24,0,3647.0,3.3,20.02,5477.0,1991.0,5.58,4.41,7468.0
2026-04-24,1,4561.0,3.71,19.18,5241.0,1949.0,5.65,4.48,7190.0
2026-04-24,2,4668.0,4.13,19.75,5265.0,1996.0,6.05,4.87,7260.0
2026-04-24,3,4740.0,4.56,20.26,5295.0,2005.0,6.3,5.12,7300.0
2026-04-24,4,4536.0,4.98,17.98,7706.0,2840.0,9.5,8.35,10546.0
2026-04-24,5,14611.0,5.18,18.16,11129.0,4308.0,16.08,15.27,15437.0
2026-04-24,6,15220.0,5.03,17.94,13072.0,5059.0,18.98,18.31,18130.0
2026-04-24,7,15030.0,4.79,17.45,13384.0,5209.0,19.08,18.44,18593.0
2026-04-24,8,14905.0,4.5,17.25,13446.0,5301.0,19.1,18.47,18747.0
2026-04-24,9,14867.0,4.22,17.13,13049.0,5161.0,18.4,17.73,18211.0
2026-04-24,10,11154.0,4.06,17.38,11390.0,4390.0,14.56,13.75,15780.0
2026-04-24,11,210.0,4.1,19.25,10076.0,3733.0,11.87,10.76,13810.0
2026-04-24,12,210.0,4.13,19.54,10485.0,3890.0,12.03,10.93,14375.0
2026-04-24,13,199.0,4.16,19.45,10419.0,3867.0,11.94,10.86,14286.0
2026-04-24,14,201.0,4.19,19.28,10362.0,3883.0,11.93,10.85,14245.0
2026-04-24,15,219.0,4.23,19.37,10329.0,3864.0,12.03,10.96,14192.0
2026-04-24,16,194.0,4.26,18.91,10594.0,3949.0,12.35,11.29,14542.0
2026-04-24,17,13617.0,4.18,18.75,11990.0,4766.0,15.77,15.05,16756.0
2026-04-24,18,14216.0,3.85,18.68,13527.0,5323.0,19.05,18.46,18850.0
2026-04-24,19,14390.0,3.49,18.14,13285.0,5155.0,18.99,18.37,18440.0
2026-04-24,20,15225.0,3.21,17.3,13281.0,5139.0,18.98,18.36,18420.0
2026-04-24,21,15489.0,3.03,17.08,12281.0,4769.0,16.9,16.2,17050.0
2026-04-24,22,7173.0,3.05,18.76,10786.0,4037.0,13.16,12.2,14823.0
2026-04-24,23,1977.0,3.15,20.96,7900.0,2899.0,8.58,7.44,10799.0
2026-04-25,0,3807.0,3.42,19.98,5949.0,2196.0,5.96,4.8,8145.0
2026-04-25,1,3817.0,3.77,19.98,5855.0,2192.0,6.22,5.05,8047.0
2026-04-25,2,3849.0,4.11,20.39,5858.0,2203.0,6.64,5.46,8061.0
2026-04-25,3,3899.0,4.47,21.03,5490.0,2055.0,6.43,5.25,7545.0
2026-04-25,4,4003.0,4.82,22.4,5555.0,2084.0,6.57,5.39,7640.0
2026-04-25,5,3856.0,5.18,22.3,5400.0,2052.0,7.19,6.0,7451.0
2026-04-25,6,9717.0,5.39,22.01,7853.0,3170.0,9.85,8.89,11023.0
2026-04-25,7,14040.0,5.19,17.73,12014.0,4725.0,16.37,15.63,16739.0
2026-04-25,8,15597.0,4.94,16.49,13611.0,5368.0,19.16,18.55,18980.0
2026-04-25,9,15668.0,4.67,15.93,13719.0,5421.0,19.16,18.55,19139.0
2026-04-25,10,15703.0,4.43,15.66,13291.0,5215.0,17.93,17.31,18506.0
2026-04-25,11,14457.0,4.29,17.33,11995.0,4709.0,15.42,14.7,16704.0
2026-04-25,12,5015.0,4.21,17.74,11018.0,4155.0,13.15,12.15,15172.0
2026-04-25,13,183.0,4.25,17.89,10855.0,3987.0,12.69,11.61,14842.0
2026-04-25,14,204.0,4.27,18.4,10835.0,3998.0,12.78,11.7,14832.0
2026-04-25,15,182.0,4.3,18.32,10641.0,3915.0,12.49,11.44,14555.0
2026-04-25,16,560.0,4.33,18.26,10533.0,3904.0,12.34,11.28,14437.0
2026-04-25,17,14354.0,4.22,17.31,12279.0,4831.0,16.11,15.43,17110.0
2026-04-25,18,14694.0,3.92,16.83,13673.0,5392.0,19.21,18.63,19065.0
2026-04-25,19,14979.0,3.61,17.29,13313.0,5171.0,19.08,18.47,18484.0
2026-04-25,20,15300.0,3.38,17.83,12934.0,5042.0,18.37,17.73,17976.0
2026-04-25,21,14906.0,3.22,17.16,12101.0,4697.0,16.35,15.64,16798.0
2026-04-25,22,12195.0,3.18,18.19,10617.0,4107.0,13.65,12.78,14724.0
2026-04-25,23,3672.0,3.4,19.28,8347.0,3053.0,9.71,8.58,11400.0
2026-04-26,0,3687.0,3.74,20.28,5823.0,2106.0,5.6,4.43,7930.0
2026-04-26,1,3603.0,4.07,19.75,5495.0,2050.0,5.65,4.48,7545.0
2026-04-26,2,3711.0,4.4,21.0,5627.0,2135.0,6.16,4.98,7763.0
2026-04-26,3,3692.0,4.73,21.65,5718.0,2121.0,6.55,5.37,7839.0
2026-04-26,4,3499.0,5.06,21.56,5598.0,2094.0,6.95,5.77,7693.0
2026-04-26,5,6470.0,5.31,23.98,4825.0,1961.0,7.49,6.36,6786.0
2026-04-26,6,10300.0,5.34,21.99,7753.0,3081.0,10.14,9.17,10834.0
2026-04-26,7,14492.0,5.25,18.37,11878.0,4623.0,16.62,15.85,16501.0
2026-04-26,8,15179.0,5.02,17.65,13437.0,5201.0,19.21,18.58,18639.0
2026-04-26,9,15129.0,4.75,17.36,13512.0,5316.0,19.21,18.56,18828.0
2026-04-26,10,15067.0,4.47,17.18,13277.0,5197.0,18.14,17.5,18474.0
2026-04-26,11,15124.0,4.29,17.24,11956.0,4707.0,15.4,14.68,16663.0
2026-04-26,12,13617.0,4.28,18.41,10853.0,4243.0,13.05,12.25,15096.0
2026-04-26,13,0.0,4.33,18.89,10777.0,3944.0,12.68,11.6,14720.0
2026-04-26,14,12.0,4.34,19.2,10605.0,3910.0,12.66,11.57,14515.0
2026-04-26,15,9.0,4.35,19.57,10348.0,3814.0,12.59,11.48,14162.0
2026-04-26,16,18.0,4.37,19.5,10305.0,3789.0,12.62,11.5,14093.0
2026-04-26,17,14098.0,4.32,18.05,11661.0,4558.0,15.91,15.13,16218.0
2026-04-26,18,14820.0,4.11,17.86,13139.0,5080.0,19.14,18.48,18219.0
2026-04-26,19,14766.0,3.85,17.91,13115.0,5061.0,19.08,18.42,18176.0
2026-04-26,20,14909.0,3.6,18.11,12858.0,4994.0,18.41,17.74,17852.0
2026-04-26,21,13534.0,3.41,19.13,11936.0,4665.0,16.48,15.76,16601.0
2026-04-26,22,7736.0,3.26,18.57,10904.0,4188.0,13.81,12.88,15092.0
2026-04-26,23,3573.0,3.45,18.82,9009.0,3298.0,10.35,9.2,12307.0
2026-04-27,0,3563.0,3.78,20.73,5811.0,2149.0,6.01,4.83,7959.0
2026-04-27,1,3563.0,4.1,21.17,5801.0,2154.0,6.39,5.21,7955.0
2026-04-27,2,3557.0,4.42,21.4,5748.0,2166.0,6.73,5.55,7914.0
2026-04-27,3,3614.0,4.74,22.08,5828.0,2193.0,7.03,5.84,8021.0
2026-04-27,4,3623.0,5.07,21.78,7780.0,2882.0,9.78,8.62,10663.0
2026-04-27,5,12867.0,5.23,19.17,10997.0,4227.0,15.89,15.04,15224.0
2026-04-27,6,14966.0,5.05,17.83,12996.0,5012.0,18.95,18.27,18007.0
2026-04-27,7,15111.0,4.81,17.26,13215.0,5173.0,19.1,18.44,18388.0
2026-04-27,8,15200.0,4.55,16.64,13303.0,5209.0,19.13,18.48,18513.0
2026-04-27,9,15632.0,4.34,16.01,12892.0,5114.0,18.47,17.78,18006.0
2026-04-27,10,13515.0,4.24,16.56,11314.0,4484.0,14.63,13.82,15797.0
2026-04-27,11,18.0,4.31,18.09,10089.0,3745.0,11.95,10.85,13833.0
2026-04-27,12,2.0,4.33,18.76,10392.0,3853.0,11.98,10.9,14245.0
2026-04-27,13,8.0,4.34,18.85,10411.0,3892.0,12.02,10.93,14303.0
2026-04-27,14,6.0,4.35,18.96,10371.0,3870.0,12.16,11.09,14241.0
2026-04-27,15,12.0,4.37,19.19,10238.0,3801.0,12.02,10.96,14038.0
2026-04-27,16,5.0,4.38,18.64,10178.0,3800.0,11.9,10.83,13978.0
2026-04-27,17,14171.0,4.28,18.04,12014.0,4815.0,16.12,15.4,16829.0
2026-04-27,18,14740.0,3.98,17.41,13437.0,5298.0,18.99,18.37,18735.0
2026-04-27,19,14808.0,3.69,17.12,13286.0,5220.0,18.97,18.34,18507.0
2026-04-27,20,14755.0,3.41,16.99,13287.0,5174.0,18.92,18.28,18462.0
2026-04-27,21,15690.0,3.19,16.06,12297.0,4787.0,16.95,16.22,17084.0
2026-04-27,22,11610.0,3.19,17.87,10493.0,4054.0,12.87,12.0,14547.0
2026-04-27,23,13.0,3.24,21.85,7418.0,2739.0,8.16,7.0,10157.0
2026-04-28,0,4229.0,3.41,19.95,5499.0,2009.0,5.59,4.41,7508.0
2026-04-28,1,5078.0,3.86,19.6,5327.0,1995.0,5.77,4.59,7322.0
2026-04-28,2,5085.0,4.33,20.12,5336.0,2013.0,6.19,5.01,7349.0
2026-04-28,3,5125.0,4.8,20.58,5441.0,2029.0,6.45,5.26,7469.0
2026-04-28,4,3802.0,5.21,19.06,7567.0,2776.0,9.32,8.15,10343.0
2026-04-28,5,14999.0,5.36,17.27,10920.0,4252.0,15.64,14.82,15172.0
2026-04-28,6,15700.0,5.25,17.38,13089.0,5074.0,18.91,18.24,18163.0
2026-04-28,7,15616.0,5.05,16.9,13384.0,5182.0,18.97,18.33,18566.0
2026-04-28,8,15512.0,4.82,16.62,13401.0,5253.0,19.04,18.39,18654.0
2026-04-28,9,15465.0,4.6,16.46,12947.0,5183.0,18.31,17.6,18130.0
2026-04-28,10,13750.0,4.5,17.36,11394.0,4524.0,14.64,13.85,15918.0
2026-04-28,11,10.0,4.56,19.27,10029.0,3743.0,11.88,10.79,13771.0
2026-04-28,12,4.0,4.57,19.28,10253.0,3806.0,11.86,10.78,14059.0
2026-04-28,13,2.0,4.59,19.37,10299.0,3840.0,11.84,10.76,14138.0
2026-04-28,14,0.0,4.6,19.5,10293.0,3856.0,11.94,10.87,14149.0
2026-04-28,15,42.0,4.62,19.54,10314.0,3826.0,11.99,10.93,14140.0
2026-04-28,16,284.0,4.64,18.96,10212.0,3815.0,11.96,10.89,14027.0
2026-04-28,17,11489.0,4.38,19.54,12221.0,4889.0,16.32,15.64,17110.0
2026-04-28,18,11465.0,3.59,20.4,13454.0,5288.0,18.9,18.32,18742.0
2026-04-28,19,10285.0,2.64,21.44,13214.0,5158.0,18.66,18.06,18372.0
2026-04-28,20,9717.0,1.6,21.74,13212.0,5116.0,18.67,18.03,18328.0
2026-04-28,21,8984.0,0.87,21.57,6950.0,5415.0,11.04,10.1,12365.0
2026-04-28,22,4778.0,1.33,22.48,2.0,2.0,1.58,0.18,5.0
2026-04-28,23,4796.0,1.94,22.66,6.0,0.0,0.19,-1.3,6.0
2026-04-29,0,4677.0,2.6,21.88,-5.0,-5.0,0.19,-1.3,-10.0
2026-04-29,1,4696.0,3.22,21.81,-15.0,-4.0,0.19,-1.3,-19.0
2026-04-29,2,4627.0,3.87,20.99,1812.0,405.0,3.55,2.21,2217.0
2026-04-29,3,4785.0,4.56,18.53,5746.0,2248.0,6.47,5.27,7995.0
2026-04-29,4,11624.0,5.02,16.27,8265.0,3483.0,10.14,9.15,11748.0
2026-04-29,5,15317.0,5.13,17.22,11341.0,4618.0,16.31,15.51,15960.0
2026-04-29,6,15247.0,4.97,17.12,13262.0,5334.0,19.02,18.34,18596.0
2026-04-29,7,15264.0,4.71,17.02,13443.0,5405.0,19.08,18.42,18847.0
2026-04-29,8,15115.0,4.43,16.79,13528.0,5431.0,19.06,18.4,18959.0
2026-04-29,9,15097.0,4.16,16.72,13018.0,5266.0,18.5,17.8,18284.0
2026-04-29,10,10339.0,4.02,17.4,11291.0,4452.0,14.43,13.54,15744.0
2026-04-29,11,205.0,4.08,18.81,9986.0,3720.0,11.79,10.67,13705.0
2026-04-29,12,227.0,4.11,19.09,10290.0,3800.0,11.87,10.77,14089.0
2026-04-29,13,234.0,4.14,19.17,10334.0,3821.0,11.94,10.84,14155.0
2026-04-29,14,225.0,4.17,19.4,10166.0,3793.0,11.81,10.7,13959.0
2026-04-29,15,231.0,4.2,19.46,10182.0,3813.0,11.87,10.75,13995.0
2026-04-29,16,383.0,4.23,18.9,10307.0,3866.0,12.18,11.06,14174.0
2026-04-29,17,14356.0,4.14,17.89,11971.0,4903.0,16.0,15.26,16874.0
2026-04-29,18,14297.0,3.83,17.98,13467.0,5440.0,19.19,18.57,18907.0
2026-04-29,19,14654.0,3.48,17.59,13306.0,5312.0,19.12,18.47,18618.0
2026-04-29,20,15380.0,3.2,16.65,13293.0,5289.0,18.98,18.33,18582.0
2026-04-29,21,15564.0,3.02,16.23,12362.0,4913.0,17.06,16.34,17274.0
2026-04-29,22,14229.0,3.02,16.48,10795.0,4273.0,13.08,12.22,15068.0
2026-04-29,23,4264.0,3.33,18.18,7838.0,2891.0,8.29,7.13,10729.0
2026-04-30,0,4390.0,3.74,18.5,6323.0,2369.0,6.21,5.03,8693.0
2026-04-30,1,4545.0,4.14,19.63,5759.0,2141.0,5.92,4.73,7900.0
2026-04-30,2,4626.0,4.56,20.14,5679.0,2145.0,6.1,4.9,7824.0
2026-04-30,3,4565.0,4.99,20.6,5698.0,2154.0,6.29,5.1,7852.0
2026-04-30,4,9143.0,5.32,19.18,8012.0,3126.0,9.7,8.65,11138.0
2026-04-30,5,13579.0,5.36,17.94,11176.0,4428.0,16.12,15.32,15603.0
2026-04-30,6,14106.0,5.08,18.73,13302.0,5244.0,19.48,18.81,18546.0
2026-04-30,7,15438.0,4.76,16.74,13459.0,5380.0,19.39,18.74,18839.0
2026-04-30,8,15367.0,4.49,16.57,13570.0,5462.0,19.45,18.79,19032.0
2026-04-30,9,15292.0,4.22,16.47,13202.0,5356.0,18.79,18.11,18558.0
2026-04-30,10,15415.0,4.09,16.47,12916.0,5173.0,17.64,16.95,18089.0
2026-04-30,11,4691.0,4.17,18.82,10839.0,4098.0,13.62,12.62,14937.0
2026-04-30,12,4.0,4.22,19.77,10052.0,3720.0,11.88,10.72,13772.0
2026-04-30,13,4.0,4.24,19.81,10162.0,3746.0,11.95,10.79,13909.0
2026-04-30,14,13.0,4.25,19.82,10133.0,3802.0,11.93,10.78,13936.0
2026-04-30,15,20.0,4.27,19.94,10174.0,3783.0,12.0,10.87,13956.0
2026-04-30,16,8.0,4.28,19.1,10320.0,3828.0,12.48,11.36,14148.0
2026-04-30,17,14241.0,4.21,17.99,12064.0,4842.0,16.31,15.6,16906.0
2026-04-30,18,15252.0,3.95,17.57,13416.0,5380.0,19.46,18.82,18796.0
2026-04-30,19,15240.0,3.7,17.53,13142.0,5207.0,19.41,18.75,18349.0
2026-04-30,20,14784.0,3.47,18.01,13065.0,5153.0,19.29,18.62,18218.0
2026-04-30,21,13827.0,3.21,17.92,12191.0,4833.0,17.24,16.53,17024.0
2026-04-30,22,7450.0,3.1,18.04,10683.0,4096.0,13.23,12.25,14779.0
2026-04-30,23,2550.0,3.28,20.84,7741.0,2894.0,8.42,7.25,10635.0
2026-05-01,0,2948.0,3.53,20.52,5772.0,2132.0,5.73,4.55,7904.0
2026-05-01,1,2956.0,3.8,20.79,5727.0,2164.0,6.02,4.83,7892.0
2026-05-01,2,3042.0,4.07,21.73,5825.0,2202.0,6.48,5.28,8026.0
2026-05-01,3,3083.0,4.34,22.2,5864.0,2202.0,6.84,5.63,8066.0
2026-05-01,4,3135.0,4.62,22.96,5984.0,2226.0,7.06,5.85,8209.0
2026-05-01,5,3012.0,4.9,21.39,5563.0,2105.0,7.35,6.13,7669.0
2026-05-01,6,2452.0,5.16,20.45,7753.0,2871.0,9.95,8.73,10624.0
2026-05-01,7,14249.0,5.2,17.85,11527.0,4586.0,16.28,15.45,16113.0
2026-05-01,8,14963.0,5.0,17.26,13161.0,5197.0,19.04,18.33,18358.0
2026-05-01,9,14958.0,4.72,16.92,13350.0,5291.0,19.18,18.5,18641.0
2026-05-01,10,15422.0,4.46,16.39,13028.0,5199.0,17.97,17.29,18227.0
2026-05-01,11,15420.0,4.34,16.8,11828.0,4704.0,15.49,14.74,16532.0
2026-05-01,12,10616.0,4.38,18.75,10569.0,4086.0,12.99,12.02,14655.0
2026-05-01,13,11.0,4.44,19.89,10213.0,3710.0,12.32,11.16,13923.0
2026-05-01,14,6.0,4.46,19.87,10194.0,3685.0,12.36,11.2,13878.0
2026-05-01,15,2.0,4.47,19.97,10175.0,3695.0,12.4,11.26,13870.0
2026-05-01,16,225.0,4.49,19.88,10023.0,3669.0,12.47,11.36,13692.0
2026-05-01,17,14657.0,4.45,18.45,11400.0,4584.0,15.95,15.2,15984.0
2026-05-01,18,14575.0,4.24,18.4,12959.0,5113.0,19.01,18.35,18072.0
2026-05-01,19,13461.0,3.94,19.64,12871.0,5088.0,19.02,18.34,17959.0
2026-05-01,20,13328.0,3.59,20.32,12536.0,4974.0,18.38,17.67,17510.0
2026-05-01,21,13043.0,3.31,20.94,11677.0,4583.0,16.61,15.83,16260.0
2026-05-01,22,13418.0,3.14,21.84,10582.0,4185.0,13.71,12.88,14767.0
2026-05-01,23,856.0,3.17,24.33,8644.0,3215.0,10.15,8.98,11859.0
2026-05-02,0,3336.0,3.36,21.83,5834.0,2156.0,6.0,4.81,7990.0
2026-05-02,1,3212.0,3.65,21.54,5629.0,2116.0,6.14,4.95,7745.0
2026-05-02,2,3234.0,3.94,22.14,5681.0,2131.0,6.54,5.33,7812.0
2026-05-02,3,3288.0,4.24,22.45,5704.0,2126.0,6.81,5.6,7830.0
2026-05-02,4,3258.0,4.53,22.33,5669.0,2124.0,6.84,5.63,7793.0
2026-05-02,5,3135.0,4.82,21.1,5299.0,1999.0,7.22,6.0,7298.0
2026-05-02,6,3087.0,5.1,20.53,7154.0,2658.0,9.67,8.46,9812.0
2026-05-02,7,14831.0,5.24,17.2,10922.0,4358.0,15.86,14.98,15280.0
2026-05-02,8,14914.0,5.08,16.86,12943.0,5131.0,19.08,18.34,18073.0
2026-05-02,9,14849.0,4.83,16.58,13128.0,5231.0,19.19,18.49,18359.0
2026-05-02,10,14801.0,4.56,16.49,12903.0,5129.0,18.06,17.37,18033.0
2026-05-02,11,15061.0,4.4,17.41,11758.0,4657.0,15.51,14.76,16415.0
2026-05-02,12,11932.0,4.38,18.23,10600.0,4138.0,12.89,12.05,14738.0
2026-05-02,13,7.0,4.42,18.32,10499.0,3822.0,12.46,11.35,14321.0
2026-05-02,14,0.0,4.44,18.5,10479.0,3826.0,12.63,11.51,14305.0
2026-05-02,15,4.0,4.45,18.69,10385.0,3808.0,12.73,11.61,14193.0
2026-05-02,16,436.0,4.46,18.7,10199.0,3723.0,12.62,11.51,13922.0
2026-05-02,17,13273.0,4.35,18.15,11640.0,4674.0,15.9,15.16,16315.0
2026-05-02,18,13621.0,4.02,17.59,13064.0,5193.0,18.97,18.34,18257.0
2026-05-02,19,13629.0,3.66,17.56,12939.0,5079.0,18.99,18.34,18018.0
2026-05-02,20,14159.0,3.35,17.14,12609.0,4943.0,18.25,17.57,17552.0
2026-05-02,21,14455.0,3.16,16.85,11775.0,4618.0,16.51,15.76,16392.0
2026-05-02,22,9959.0,3.11,18.02,10895.0,4157.0,13.94,13.02,15052.0
2026-05-02,23,1390.0,3.2,20.32,8884.0,3213.0,10.34,9.17,12097.0
2026-05-03,0,3359.0,3.42,20.02,5992.0,2206.0,6.22,5.03,8198.0
2026-05-03,1,3496.0,3.72,19.9,5900.0,2224.0,6.37,5.17,8123.0
2026-05-03,2,3899.0,4.06,20.23,5758.0,2118.0,6.67,5.47,7877.0
2026-05-03,3,3878.0,4.42,20.75,5500.0,2025.0,6.59,5.39,7526.0
2026-05-03,4,3802.0,4.78,21.87,5668.0,2082.0,6.91,5.71,7750.0
2026-05-03,5,3377.0,5.1,20.73,5323.0,1983.0,7.24,6.04,7305.0
2026-05-03,6,9202.0,5.25,21.61,7101.0,2972.0,9.34,8.35,10074.0
2026-05-03,7,14400.0,5.15,17.37,11361.0,4559.0,16.01,15.22,15920.0
2026-05-03,8,15392.0,4.96,16.21,13150.0,5211.0,19.03,18.37,18361.0
2026-05-03,9,15346.0,4.73,16.04,13358.0,5345.0,19.19,18.54,18702.0
2026-05-03,10,15358.0,4.48,16.09,13071.0,5238.0,18.06,17.43,18309.0
2026-05-03,11,15743.0,4.37,16.85,11977.0,4735.0,15.6,14.89,16712.0
2026-05-03,12,10974.0,4.38,17.54,11060.0,4304.0,13.53,12.67,15364.0
2026-05-03,13,189.0,4.45,18.32,10624.0,3883.0,12.74,11.63,14507.0
2026-05-03,14,193.0,4.48,18.74,10406.0,3811.0,12.7,11.57,14218.0
2026-05-03,15,197.0,4.51,18.88,10220.0,3728.0,12.43,11.3,13948.0
2026-05-03,16,404.0,4.54,18.52,10215.0,3731.0,12.49,11.36,13946.0
2026-05-03,17,12857.0,4.43,18.86,11788.0,4659.0,16.13,15.39,16446.0
2026-05-03,18,14462.0,4.1,17.58,13231.0,5222.0,19.0,18.37,18453.0
2026-05-03,19,14425.0,3.81,17.59,13052.0,5089.0,18.99,18.34,18141.0
2026-05-03,20,13757.0,3.52,18.25,12770.0,4983.0,18.24,17.57,17752.0
2026-05-03,21,13050.0,3.21,17.88,12081.0,4766.0,16.6,15.9,16848.0
2026-05-03,22,6851.0,3.05,17.69,10738.0,4087.0,13.75,12.8,14825.0
2026-05-03,23,2595.0,3.19,18.29,8772.0,3185.0,10.33,9.17,11957.0
2026-05-04,0,3127.0,3.46,20.33,5559.0,2058.0,6.17,4.99,7618.0
2026-05-04,1,3114.0,3.74,20.76,5318.0,2044.0,6.4,5.21,7362.0
2026-05-04,2,3110.0,4.03,20.56,5227.0,1963.0,6.76,5.56,7190.0
2026-05-04,3,3133.0,4.31,20.67,5329.0,1994.0,6.39,5.2,7323.0
2026-05-04,4,3211.0,4.6,21.64,5471.0,2058.0,6.58,5.39,7529.0
2026-05-04,5,3106.0,4.89,20.46,5120.0,1950.0,6.96,5.76,7070.0
2026-05-04,6,11074.0,5.15,20.02,7379.0,3093.0,9.61,8.65,10472.0
2026-05-04,7,14499.0,5.15,18.07,11547.0,4642.0,16.04,15.25,16189.0
2026-05-04,8,15355.0,4.93,16.75,13265.0,5258.0,19.03,18.38,18523.0
2026-05-04,9,15310.0,4.68,16.45,13430.0,5369.0,19.18,18.54,18799.0
2026-05-04,10,15285.0,4.42,16.37,13168.0,5264.0,18.04,17.41,18432.0
2026-05-04,11,15540.0,4.27,16.82,11930.0,4724.0,15.53,14.82,16654.0
2026-05-04,12,10671.0,4.3,17.21,10964.0,4265.0,13.34,12.45,15228.0
2026-05-04,13,7.0,4.37,18.3,10816.0,3945.0,12.73,11.61,14761.0
2026-05-04,14,11.0,4.38,18.47,10752.0,3902.0,12.8,11.7,14655.0
2026-05-04,15,2.0,4.39,18.66,10700.0,3870.0,12.93,11.83,14570.0
2026-05-04,16,9.0,4.41,18.93,10227.0,3744.0,12.56,11.43,13972.0
2026-05-04,17,13227.0,4.35,17.97,11420.0,4637.0,15.51,14.7,16057.0
2026-05-04,18,14143.0,4.08,18.05,13053.0,5148.0,18.97,18.26,18201.0
2026-05-04,19,14087.0,3.77,17.85,12942.0,5091.0,18.98,18.26,18032.0
2026-05-04,20,13988.0,3.48,17.75,12636.0,4973.0,18.26,17.53,17610.0
2026-05-04,21,13954.0,3.25,17.65,11813.0,4634.0,16.72,15.95,16447.0
2026-05-04,22,7564.0,3.19,18.83,10749.0,4043.0,14.06,13.06,14791.0
2026-05-04,23,3387.0,3.42,20.03,8695.0,3165.0,10.39,9.18,11860.0
2026-05-05,0,3541.0,3.74,21.45,5723.0,2114.0,6.24,5.02,7837.0
2026-05-05,1,3509.0,4.05,21.05,5408.0,2065.0,6.28,5.05,7473.0
2026-05-05,2,3516.0,4.37,21.45,5419.0,2048.0,6.65,5.41,7466.0
2026-05-05,3,3562.0,4.7,21.99,5503.0,2064.0,6.89,5.64,7567.0
2026-05-05,4,3485.0,5.02,20.47,7369.0,2717.0,9.44,8.2,10086.0
2026-05-05,5,13008.0,5.14,17.53,10941.0,4263.0,15.83,14.95,15204.0
2026-05-05,6,15413.0,4.98,17.86,12999.0,5076.0,19.27,18.54,18075.0
2026-05-05,7,15077.0,4.76,17.28,13094.0,5145.0,19.4,18.68,18239.0
2026-05-05,8,14966.0,4.52,16.98,13155.0,5172.0,19.42,18.7,18327.0
2026-05-05,9,14843.0,4.27,16.78,12666.0,5047.0,18.53,17.8,17713.0
2026-05-05,10,13778.0,4.13,16.94,11176.0,4441.0,14.91,14.08,15617.0
2026-05-05,11,9.0,4.2,18.57,9708.0,3606.0,11.61,10.46,13315.0
2026-05-05,12,8.0,4.21,19.22,9936.0,3676.0,11.59,10.46,13612.0
2026-05-05,13,14.0,4.23,19.41,9845.0,3643.0,11.47,10.34,13489.0
2026-05-05,14,8.0,4.24,19.4,10041.0,3725.0,11.72,10.59,13766.0
2026-05-05,15,4.0,4.25,19.72,10091.0,3747.0,11.94,10.82,13838.0
2026-05-05,16,12.0,4.27,19.49,9942.0,3719.0,12.0,10.86,13661.0
2026-05-05,17,12223.0,4.24,18.19,11377.0,4576.0,15.58,14.75,15953.0
2026-05-05,18,13636.0,3.98,18.99,13181.0,5300.0,19.46,18.8,18480.0
2026-05-05,19,14008.0,3.6,18.53,13140.0,5213.0,19.38,18.71,18353.0
2026-05-05,20,14287.0,3.27,17.75,13163.0,5149.0,19.29,18.63,18312.0
2026-05-05,21,14463.0,3.0,17.37,12260.0,4772.0,17.35,16.63,17032.0
2026-05-05,22,14022.0,2.94,17.11,10720.0,4200.0,13.48,12.61,14920.0
2026-05-05,23,3366.0,3.19,19.82,7970.0,2942.0,8.62,7.44,10912.0
2026-05-06,0,4135.0,3.53,20.45,5669.0,2097.0,5.8,4.61,7766.0
2026-05-06,1,4234.0,3.92,19.92,5401.0,2026.0,5.89,4.69,7426.0
2026-05-06,2,4188.0,4.3,19.74,5313.0,2004.0,6.13,4.92,7318.0
2026-05-06,3,4199.0,4.68,19.87,5308.0,1991.0,6.3,5.1,7299.0
2026-05-06,4,3883.0,5.05,17.85,7416.0,2722.0,9.08,7.89,10137.0
2026-05-06,5,14547.0,5.2,16.15,11033.0,4342.0,15.95,15.12,15374.0
2026-05-06,6,14933.0,5.01,16.14,13082.0,5108.0,19.27,18.59,18190.0
2026-05-06,7,14827.0,4.74,15.93,13297.0,5269.0,19.4,18.72,18565.0
2026-05-06,8,15055.0,4.46,16.24,13296.0,5331.0,19.42,18.75,18627.0
2026-05-06,9,14995.0,4.21,16.17,12874.0,5175.0,18.73,18.02,18049.0
2026-05-06,10,13008.0,4.05,16.62,11619.0,4619.0,15.42,14.61,16239.0
2026-05-06,11,206.0,4.1,18.24,9887.0,3636.0,11.73,10.59,13523.0
